X[s],R TRICEPS BRACHII: EMG 6,X[s],R TRICEPS BRACHII: EMG 6->filter (FilterSlidingRMS27)
7.285235,-0.000179095,7.285235,0.000227905
7.286029,-0.000298268,7.286029,0.000228059
7.286823,-0.000247578,7.286823,0.000228673
7.287618,-0.00015996,7.287618,0.000228855
7.288412,-0.000155932,7.288412,0.000228475
7.289206,-0.000122362,7.289206,0.000227929
7.29,-5.62E-05,7.29,0.000226947
7.290794,-1.59E-05,7.290794,0.000224974
7.291588,6.56E-05,7.291588,0.000223417
7.292382,0.000113466,7.292382,0.000222908
7.293176,0.00013579,7.293176,0.000222998
7.293971,0.000130083,7.293971,0.000223129
7.294765,5.25E-05,7.294765,0.000222998
7.295559,9.06E-06,7.295559,0.000222788
7.296353,3.44E-05,7.296353,0.000222783
7.297147,8.48E-05,7.297147,0.00022279
7.297941,8.61E-05,7.297941,0.000222806
7.298735,1.16E-05,7.298735,0.000222636
7.299529,-9.68E-05,7.299529,0.000222025
7.300323,-0.000232136,7.300323,0.000221652
7.301117,-0.000108599,7.301117,0.000221864
7.301912,-0.000105074,7.301912,0.000221925
7.302706,-0.000187488,7.302706,0.000222002
7.3035,-8.58E-05,7.3035,0.000222233
7.304294,7.55E-06,7.304294,0.000222184
7.305088,-0.000167346,7.305088,0.00022164
7.305882,-0.000390585,7.305882,0.000220596
7.306676,-0.00044329,7.306676,0.000220114
7.30747,-0.000451515,7.30747,0.000219923
7.308265,-0.000325124,7.308265,0.000219429
7.309059,-0.00013579,7.309059,0.000218495
7.309853,7.17E-05,7.309853,0.000217732
7.310647,0.000256306,7.310647,0.000217228
7.311441,0.000276783,7.311441,0.000217529
7.312235,0.000115984,7.312235,0.000218085
7.313029,1.29E-05,7.313029,0.000218078
7.313823,6.98E-05,7.313823,0.000217636
7.314618,0.000148882,7.314618,0.000216797
7.315412,0.000215686,7.315412,0.000216013
7.316206,0.000147204,7.316206,0.000215486
7.317,0.000111788,7.317,0.000214497
7.317794,0.00015761,7.317794,0.000213582
7.318588,0.000184802,7.318588,0.000213332
7.319382,0.00019118,7.319382,0.000213573
7.320177,0.00022945,7.320177,0.000213722
7.320971,0.000370108,7.320971,0.000213723
7.321764,0.000413077,7.321764,0.000214705
7.322559,0.000295247,7.322559,0.000215915
7.323353,0.000107088,7.323353,0.000216551
7.324147,6.01E-05,7.324147,0.000216525
7.324941,0.000172046,7.324941,0.000216517
7.325735,0.000137469,7.325735,0.00021673
7.32653,-6.06E-05,7.32653,0.000216869
7.327323,-0.000433051,7.327323,0.000216883
7.328117,-0.000806683,7.328117,0.000218189
7.328912,-0.000886915,7.328912,0.000222723
7.329706,-0.000735851,7.329706,0.000228079
7.3305,-0.00049868,7.3305,0.000231818
7.331294,-0.000188327,7.331294,0.000233481
7.332088,1.12E-05,7.332088,0.00023369
7.332882,4.45E-05,7.332882,0.000233677
7.333676,2.13E-05,7.333676,0.000233687
7.33447,1.51E-05,7.33447,0.000233654
7.335265,8.63E-05,7.335265,0.000233478
7.336059,0.000154757,7.336059,0.000233241
7.336853,0.000166339,7.336853,0.000233221
7.337647,0.000147372,7.337647,0.00023338
7.338441,0.000130755,7.338441,0.000233523
7.339235,0.00016231,7.339235,0.000233639
7.340029,0.000166674,7.340029,0.000233799
7.340824,0.000129076,7.340824,0.00023398
7.341618,8.85E-05,7.341618,0.000234089
7.342412,5.00E-05,7.342412,0.000234123
7.343206,0.000114473,7.343206,0.000234024
7.344,0.000138979,7.344,0.000233975
7.344794,7.32E-05,7.344794,0.000233969
7.345588,0.000179599,7.345588,0.000233929
7.346382,0.000269566,7.346382,0.000234138
7.347177,0.00011397,7.347177,0.00023463
7.34797,-3.71E-05,7.34797,0.000234564
7.348764,-0.000133104,7.348764,0.000233901
7.349559,-0.000162142,7.349559,0.000233789
7.350353,-0.000146197,7.350353,0.00023396
7.351147,-0.000185473,7.351147,0.00023409
7.351941,-0.000216693,7.351941,0.00023391
7.352735,-0.000226932,7.352735,0.000232659
7.353529,-0.000219043,7.353529,0.000231911
7.354323,-0.000167514,7.354323,0.000231815
7.355117,-7.47E-05,7.355117,0.000231927
7.355912,9.23E-06,7.355912,0.00023196
7.356706,7.40E-05,7.356706,0.000231903
7.3575,5.76E-05,7.3575,0.000231864
7.358294,4.53E-06,7.358294,0.00023177
7.359088,4.26E-05,7.359088,0.000231498
7.359882,0.000144518,7.359882,0.000230794
7.360676,0.000233143,7.360676,0.000229769
7.361471,0.00023566,7.361471,0.000229107
7.362265,0.000190173,7.362265,0.000229002
7.363059,0.000211994,7.363059,0.0002291
7.363853,0.000194202,7.363853,0.000229404
7.364647,0.000128405,7.364647,0.000229181
7.365441,-3.52E-06,7.365441,0.000227414
7.366235,-0.000139483,7.366235,0.000224977
7.367029,-6.23E-05,7.367029,0.000223575
7.367824,-3.04E-05,7.367824,0.000223103
7.368618,-0.000235325,7.368618,0.00022296
7.369411,-0.000225757,7.369411,0.000223349
7.370206,-0.000182788,7.370206,0.000223682
7.371,-0.00028954,7.371,0.000223823
7.371794,-0.000352651,7.371794,0.000224403
7.372588,-0.000312032,7.372588,0.000225242
7.373382,-0.000166339,7.373382,0.000225848
7.374177,-2.77E-05,7.374177,0.000226041
7.37497,4.88E-05,7.37497,0.00022604
7.375764,0.00012874,7.375764,0.000226026
7.376559,0.000185473,7.376559,0.000226135
7.377353,0.000215854,7.377353,0.000226343
7.378147,0.000228946,7.378147,0.000226532
7.378941,0.000248753,7.378941,0.00022678
7.379735,0.000302968,7.379735,0.000227148
7.380529,0.000281483,7.380529,0.000227757
7.381323,0.000172213,7.381323,0.000228285
7.382118,7.23E-05,7.382118,0.000228443
7.382912,2.99E-05,7.382912,0.000228443
7.383706,3.41E-05,7.383706,0.000228449
7.3845,-1.90E-05,7.3845,0.00022842
7.385294,-9.97E-05,7.385294,0.000228413
7.386088,-0.00018497,7.386088,0.000228437
7.386882,-0.000235493,7.386882,0.000228488
7.387676,-0.000209308,7.387676,0.000228547
7.388471,-0.000200244,7.388471,0.000228657
7.389265,-0.000272419,7.389265,0.000228821
7.390059,-0.000340734,7.390059,0.000229068
7.390853,-0.000266041,7.390853,0.000229835
7.391647,-9.79E-05,7.391647,0.000230197
7.392441,7.97E-05,7.392441,0.000230264
7.393235,0.000252781,7.393235,0.000230308
7.394029,0.000270069,7.394029,0.000230746
7.394824,0.000101381,7.394824,0.000231134
7.395617,-0.000136461,7.395617,0.000230887
7.396412,-0.000213336,7.396412,0.000230533
7.397206,-9.11E-05,7.397206,0.00023028
7.398,6.53E-05,7.398,0.000230035
7.398794,1.12E-05,7.398794,0.000230051
7.399588,-0.000181781,7.399588,0.000229999
7.400382,-0.000122362,7.400382,0.000230101
7.401176,4.11E-05,7.401176,0.000230171
7.40197,0.000141833,7.40197,0.000230123
7.402765,0.000189502,7.402765,0.000230105
7.403559,0.000247242,7.403559,0.000230298
7.404353,0.000244053,7.404353,0.000230719
7.405147,0.000173556,7.405147,0.000231083
7.405941,0.000125383,7.405941,0.000231196
7.406735,9.62E-05,7.406735,0.000231246
7.407529,-3.19E-06,7.407529,0.000231308
7.408323,-0.000152239,7.408323,0.000231235
7.409118,-0.000250263,7.409118,0.000231216
7.409912,-0.000288197,7.409912,0.000231546
7.410706,-0.000210987,7.410706,0.000232077
7.4115,-4.38E-05,7.4115,0.0002321
7.412294,-1.01E-06,7.412294,0.000231863
7.413088,-0.000264866,7.413088,0.000231836
7.413882,-0.000353323,7.413882,0.000232317
7.414676,-0.000148547,7.414676,0.00023308
7.415471,-3.19E-06,7.415471,0.00023285
7.416265,8.22E-05,7.416265,0.000232497
7.417059,0.000265538,7.417059,0.000232248
7.417853,0.000395956,7.417853,0.000232323
7.418647,0.000239857,7.418647,0.000232699
7.419441,-9.95E-05,7.419441,0.000232646
7.420235,-0.000182956,7.420235,0.000232673
7.421029,-0.000174899,7.421029,0.000232896
7.421824,-0.000206958,7.421824,0.000233065
7.422617,-0.000160128,7.422617,0.000233065
7.423412,-4.11E-05,7.423412,0.000232558
7.424206,0.000107256,7.424206,0.000232319
7.425,0.000208469,7.425,0.000232375
7.425794,0.000181445,7.425794,0.000232599
7.426588,0.000117159,7.426588,0.000232642
7.427382,0.000232471,7.427382,0.000232647
7.428176,0.000238514,7.428176,0.000233008
7.42897,4.46E-05,7.42897,0.000233365
7.429765,5.59E-05,7.429765,0.000233322
7.430559,4.73E-05,7.430559,0.000233074
7.431353,-1.51E-06,7.431353,0.000232766
7.432147,-1.46E-05,7.432147,0.000232619
7.432941,-6.36E-05,7.432941,0.000232278
7.433735,8.39E-07,7.433735,0.000231602
7.434529,-3.74E-05,7.434529,0.000230792
7.435323,-0.000214344,7.435323,0.000229765
7.436118,-0.000250935,7.436118,0.000228603
7.436912,-0.000230289,7.436912,0.000227806
7.437706,-0.000163653,7.437706,0.000227732
7.4385,-7.74E-05,7.4385,0.00022791
7.439294,-1.49E-05,7.439294,0.000226963
7.440088,2.84E-05,7.440088,0.000224795
7.440882,4.38E-05,7.440882,0.000221865
7.441676,5.84E-05,7.441676,0.00021885
7.442471,8.24E-05,7.442471,0.000217201
7.443264,0.000125048,7.443264,0.000216745
7.444059,0.000150897,7.444059,0.000216441
7.444853,0.000113466,7.444853,0.000215971
7.445647,4.72E-05,7.445647,0.000215256
7.446441,-4.36E-05,7.446441,0.000214127
7.447235,1.17E-05,7.447235,0.000213145
7.44803,0.000164157,7.44803,0.000212775
7.448823,0.000183124,7.448823,0.000212962
7.449617,9.35E-05,7.449617,0.000213133
7.450412,0.000101885,7.450412,0.000212826
7.451206,6.29E-05,7.451206,0.000211935
7.452,-0.000232639,7.452,0.000210565
7.452794,-0.000375143,7.452794,0.000209718
7.453588,-0.000379004,7.453588,0.000210121
7.454382,-0.000365576,7.454382,0.000210991
7.455176,-0.000248417,7.455176,0.000211888
7.45597,-0.000128237,7.45597,0.000212296
7.456765,-2.43E-05,7.456765,0.000212404
7.457559,7.44E-05,7.457559,0.000212408
7.458353,5.62E-05,7.458353,0.000212335
7.459147,-2.70E-05,7.459147,0.000212112
7.459941,-0.000118166,7.459941,0.000212021
7.460735,-7.80E-05,7.460735,0.000212117
7.461529,-5.14E-05,7.461529,0.000212152
7.462323,-9.79E-05,7.462323,0.000212039
7.463118,5.87E-06,7.463118,0.000211873
7.463912,0.000141833,7.463912,0.000211512
7.464706,0.000251942,7.464706,0.000211143
7.4655,0.000301961,7.4655,0.000211173
7.466294,0.000263523,7.466294,0.000211636
7.467088,0.000222736,7.467088,0.000212085
7.467882,0.000217365,7.467882,0.000212437
7.468677,0.000210987,7.468677,0.000212791
7.469471,0.000293904,7.469471,0.000212646
7.470264,0.000286519,7.470264,0.000212013
7.471059,0.000141161,7.471059,0.000211477
7.471853,8.31E-05,7.471853,0.000210692
7.472647,7.77E-05,7.472647,0.000210182
7.473441,9.92E-05,7.473441,0.000210086
7.474235,9.21E-05,7.474235,0.000210161
7.475029,-1.43E-05,7.475029,0.000210225
7.475823,-0.000226093,7.475823,0.000210168
7.476617,-0.000443961,7.476617,0.000210066
7.477412,-0.000549706,7.477412,0.000210846
7.478206,-0.000485756,7.478206,0.000212674
7.479,-0.00025832,7.479,0.000214417
7.479794,-0.000100877,7.479794,0.000214844
7.480588,-0.00022945,7.480588,0.000214843
7.481382,-0.000225086,7.481382,0.000215228
7.482176,-7.91E-05,7.482176,0.00021558
7.482971,-0.000147707,7.482971,0.000215294
7.483765,-0.000177417,7.483765,0.000215285
7.484559,-5.39E-05,7.484559,0.000215384
7.485353,3.81E-05,7.485353,0.000214787
7.486147,3.05E-05,7.486147,0.000214192
7.486941,2.27E-05,7.486941,0.000214105
7.487735,4.82E-05,7.487735,0.000214061
7.488529,9.18E-05,7.488529,0.000213712
7.489324,0.000107759,7.489324,0.000212938
7.490118,0.000140154,7.490118,0.000211678
7.490911,0.000206455,7.490911,0.000210851
7.491706,0.000318746,7.491706,0.000210668
7.4925,0.000236164,7.4925,0.000211052
7.493294,5.62E-05,7.493294,0.00021136
7.494088,-2.03E-05,7.494088,0.000211384
7.494882,-9.68E-05,7.494882,0.000211387
7.495677,-5.10E-05,7.495677,0.000211152
7.49647,9.18E-05,7.49647,0.00020931
7.497264,9.21E-05,7.497264,0.000207465
7.498059,1.26E-05,7.498059,0.000206792
7.498853,-8.22E-05,7.498853,0.000206522
7.499647,-1.01E-05,7.499647,0.000206226
7.500441,5.32E-05,7.500441,0.000205835
7.501235,1.33E-05,7.501235,0.000205832
7.502029,-9.90E-06,7.502029,0.000205691
7.502823,-9.23E-06,7.502823,0.000204959
7.503618,7.17E-05,7.503618,0.000203982
7.504412,1.23E-05,7.504412,0.000203253
7.505206,-0.000131594,7.505206,0.000202515
7.506,-0.000252949,7.506,0.000202056
7.506794,-0.000240192,7.506794,0.000202211
7.507588,-7.07E-05,7.507588,0.000202357
7.508382,5.35E-05,7.508382,0.000202388
7.509176,0.000111284,7.509176,0.000201947
7.509971,8.96E-05,7.509971,0.000201777
7.510765,6.36E-05,7.510765,0.000201303
7.511559,8.91E-05,7.511559,0.000200482
7.512353,0.000179431,7.512353,0.000200435
7.513147,0.000267048,7.513147,0.000200678
7.513941,0.000297932,7.513941,0.000201084
7.514735,0.000179599,7.514735,0.000201611
7.515529,-4.05E-05,7.515529,0.000201587
7.516324,-0.000270069,7.516324,0.000199642
7.517118,-0.000334524,7.517118,0.000197985
7.517911,-0.000276112,7.517911,0.000197806
7.518706,-9.99E-05,7.518706,0.0001981
7.5195,0.00010457,7.5195,0.000198141
7.520294,-3.54E-05,7.520294,0.000198228
7.521088,-0.000305821,7.521088,0.00019822
7.521882,-0.000308675,7.521882,0.000198926
7.522676,-0.000157946,7.522676,0.000199589
7.52347,3.19E-06,7.52347,0.000199631
7.524265,7.34E-05,7.524265,0.000199457
7.525059,6.06E-05,7.525059,0.000199262
7.525853,-3.36E-07,7.525853,0.000198909
7.526647,-3.94E-05,7.526647,0.000198423
7.527441,-0.000138476,7.527441,0.000198047
7.528235,-0.000108599,7.528235,0.000197897
7.529029,2.30E-05,7.529029,0.000197771
7.529823,3.71E-05,7.529823,0.000197653
7.530618,-3.54E-05,7.530618,0.000197488
7.531412,-8.16E-05,7.531412,0.000197172
7.532206,-8.85E-05,7.532206,0.000197063
7.533,2.00E-05,7.533,0.000197088
7.533794,7.22E-05,7.533794,0.000197033
7.534588,2.80E-05,7.534588,0.000197074
7.535382,4.55E-05,7.535382,0.000196821
7.536176,2.87E-05,7.536176,0.000196117
7.536971,1.36E-05,7.536971,0.000195625
7.537765,0.000175403,7.537765,0.000195418
7.538558,0.000262852,7.538558,0.000195471
7.539353,0.000112291,7.539353,0.000195911
7.540147,-3.52E-05,7.540147,0.000195988
7.540941,-5.61E-05,7.540941,0.000195996
7.541735,3.26E-05,7.541735,0.000195987
7.542529,0.000153582,7.542529,0.000195891
7.543324,0.000271748,7.543324,0.000195932
7.544117,0.000355337,7.544117,0.000196394
7.544912,0.000367422,7.544912,0.000197393
7.545706,0.000306493,7.545706,0.000198479
7.5465,0.000156603,7.5465,0.000199221
7.547294,-7.49E-05,7.547294,0.00019936
7.548088,-0.000235157,7.548088,0.000199346
7.548882,-0.000281483,7.548882,0.000199786
7.549676,-0.000345266,7.549676,0.000200342
7.55047,-0.000374472,7.55047,0.00020086
7.551265,-0.000360205,7.551265,0.000201876
7.552059,-0.00031371,7.552059,0.00020281
7.552853,-0.000262684,7.552853,0.000203306
7.553647,-0.000197894,7.553647,0.000203788
7.554441,-8.34E-05,7.554441,0.000204094
7.555235,-1.44E-05,7.555235,0.000203929
7.556029,0.000102892,7.556029,0.000202736
7.556823,0.000148714,7.556823,0.000201271
7.557618,0.00015761,7.557618,0.000199828
7.558412,0.000185138,7.558412,0.000199182
7.559206,0.000176074,7.559206,0.000199309
7.56,0.000129412,7.56,0.000199515
7.560794,0.000119341,7.560794,0.000199124
7.561588,2.67E-05,7.561588,0.000198625
7.562382,-8.21E-05,7.562382,0.000198523
7.563176,-0.000158953,7.563176,0.000198575
7.563971,-0.000214344,7.563971,0.000198739
7.564764,-0.000147875,7.564764,0.000198929
7.565559,9.90E-06,7.565559,0.000198732
7.566353,2.84E-05,7.566353,0.000198559
7.567147,-0.000135454,7.567147,0.000198465
7.567941,-0.000223743,7.567941,0.000198413
7.568735,-3.91E-05,7.568735,0.000198541
7.56953,0.000217365,7.56953,0.00019826
7.570323,0.000376486,7.570323,0.000198216
7.571117,0.000407034,7.571117,0.000198255
7.571912,0.0003879,7.571912,0.000198215
7.572706,0.000344762,7.572706,0.000198723
7.5735,0.000437583,7.5735,0.000199581
7.574294,0.000444465,7.574294,0.000201075
7.575088,3.00E-05,7.575088,0.0002024
7.575882,-0.000516472,7.575882,0.000202259
7.576676,-0.00065478,7.576676,0.000204319
7.57747,-0.000739376,7.57747,0.00020619
7.578265,-0.000716716,7.578265,0.000205385
7.579059,-0.000552728,7.579059,0.000203258
7.579853,-0.000306493,7.579853,0.000201401
7.580647,-6.26E-05,7.580647,0.000200174
7.581441,-2.30E-05,7.581441,0.000199923
7.582235,-1.43E-05,7.582235,0.000199926
7.583029,9.38E-05,7.583029,0.000199912
7.583823,0.000146868,7.583823,0.000199978
7.584618,0.000273594,7.584618,0.000200148
7.585412,0.000387396,7.585412,0.000200684
7.586206,0.000347616,7.586206,0.000201682
7.587,0.000231296,7.587,0.000202416
7.587794,6.76E-05,7.587794,0.000202666
7.588588,-0.000104234,7.588588,0.000202568
7.589382,-0.000171206,7.589382,0.000202446
7.590177,-0.000118334,7.590177,0.000202458
7.590971,-0.000121859,7.590971,0.000202437
7.591764,-0.000143847,7.591764,0.000202492
7.592559,-0.000199573,7.592559,0.000202635
7.593353,-0.000176577,7.593353,0.000202845
7.594147,-9.15E-05,7.594147,0.000202938
7.594941,-1.68E-07,7.594941,0.000202962
7.595735,-5.82E-05,7.595735,0.000202709
7.596529,-0.000132433,7.596529,0.000202164
7.597323,-7.08E-05,7.597323,0.0002022
7.598117,3.41E-05,7.598117,0.000202228
7.598912,9.75E-05,7.598912,0.000202098
7.599706,9.85E-05,7.599706,0.000201966
7.6005,0.000139818,7.6005,0.000201874
7.601294,0.000160967,7.601294,0.000201757
7.602088,0.000155093,7.602088,0.00020159
7.602882,0.000193027,7.602882,0.000201373
7.603676,0.000252277,7.603676,0.000201289
7.60447,0.000262348,7.60447,0.00020157
7.605265,0.000180438,7.605265,0.000202069
7.606059,0.00016315,7.606059,0.000202325
7.606853,0.000161975,7.606853,0.000202491
7.607647,0.000186481,7.607647,0.000202671
7.608441,0.000211658,7.608441,0.000202944
7.609235,6.23E-05,7.609235,0.000203281
7.610029,-0.000169192,7.610029,0.000203148
7.610824,-0.00010222,7.610824,0.000202946
7.611618,1.49E-05,7.611618,0.000202592
7.612411,3.99E-05,7.612411,0.000202309
7.613206,4.48E-05,7.613206,0.000201968
7.614,3.04E-05,7.614,0.000201686
7.614794,-3.94E-05,7.614794,0.000201563
7.615588,-0.000119341,7.615588,0.000201575
7.616382,-0.000200244,7.616382,0.000201534
7.617177,-0.000273426,7.617177,0.00020182
7.61797,-0.000455375,7.61797,0.000202402
7.618764,-0.000537789,7.618764,0.000203594
7.619559,-0.00032076,7.619559,0.000205449
7.620353,-4.15E-05,7.620353,0.000205987
7.621147,6.76E-05,7.621147,0.000205351
7.621941,9.21E-05,7.621941,0.00020442
7.622735,9.65E-05,7.622735,0.000203727
7.623529,4.31E-05,7.623529,0.000203583
7.624323,-3.19E-06,7.624323,0.000203592
7.625117,1.06E-05,7.625117,0.000203573
7.625912,1.59E-05,7.625912,0.000203444
7.626706,-1.23E-05,7.626706,0.000203177
7.6275,6.85E-05,7.6275,0.000202813
7.628294,0.000111955,7.628294,0.000202438
7.629088,-5.19E-05,7.629088,0.000202049
7.629882,-5.20E-06,7.629882,0.000201346
7.630676,0.000205615,7.630676,0.000200718
7.631471,0.000183627,7.631471,0.000200818
7.632265,0.00017171,7.632265,0.000201044
7.633059,0.000221225,7.633059,0.00020127
7.633853,0.000182116,7.633853,0.000201648
7.634647,0.000101213,7.634647,0.000201907
7.635441,6.03E-05,7.635441,0.000201909
7.636235,6.60E-05,7.636235,0.000201668
7.637029,6.97E-05,7.637029,0.000201264
7.637824,-1.39E-05,7.637824,0.000200956
7.638618,-0.000178759,7.638618,0.000200639
7.639411,-0.000341238,7.639411,0.000200303
7.640206,-0.000421302,7.640206,0.000200306
7.641,-0.000330495,7.641,0.000201153
7.641794,-0.00012723,7.641794,0.00020194
7.642588,-6.68E-05,7.642588,0.000202018
7.643382,-0.000210651,7.643382,0.000201549
7.644176,-0.000299275,7.644176,0.000201323
7.64497,-0.000272755,7.64497,0.000201949
7.645765,-0.000245899,7.645765,0.000202388
7.646559,-0.000309346,7.646559,0.000202506
7.647353,-0.000171878,7.647353,0.000203192
7.648147,0.00010222,7.648147,0.00020339
7.648941,0.000172717,7.648941,0.000203471
7.649735,0.000211322,7.649735,0.000203446
7.650529,0.000240696,7.650529,0.000203678
7.651323,0.000288869,7.651323,0.000204117
7.652118,0.000269734,7.652118,0.00020461
7.652912,0.000213336,7.652912,0.000204897
7.653706,0.000203098,7.653706,0.000204776
7.6545,0.000200412,7.6545,0.000204633
7.655294,0.000143847,7.655294,0.000204711
7.656088,3.00E-05,7.656088,0.00020475
7.656882,-5.04E-06,7.656882,0.000204685
7.657676,1.68E-07,7.657676,0.000204685
7.658471,-9.23E-06,7.658471,0.000204505
7.659265,-3.37E-05,7.659265,0.000204017
7.660058,-0.000120516,7.660058,0.000203377
7.660853,-0.000141497,7.660853,0.000203142
7.661647,-4.36E-05,7.661647,0.000203284
7.662441,5.54E-05,7.662441,0.000203299
7.663235,8.39E-05,7.663235,0.000202772
7.664029,8.16E-05,7.664029,0.000201845
7.664824,4.78E-05,7.664824,0.000201724
7.665617,5.29E-05,7.665617,0.000201742
7.666412,-5.04E-07,7.666412,0.00020171
7.667206,-8.34E-05,7.667206,0.000201153
7.668,-0.000149722,7.668,0.000199963
7.668794,-9.35E-05,7.668794,0.000199684
7.669588,7.32E-05,7.669588,0.000199674
7.670382,0.000156939,7.670382,0.00019945
7.671176,0.000213001,7.671176,0.000199402
7.67197,0.000267048,7.67197,0.000199423
7.672765,0.000203601,7.672765,0.000199787
7.673559,1.59E-05,7.673559,0.000200104
7.674353,-0.000306828,7.674353,0.000200014
7.675147,-0.000628595,7.675147,0.000200417
7.675941,-0.000684657,7.675941,0.000203275
7.676735,-0.000576898,7.676735,0.000206808
7.677529,-0.00044329,7.677529,0.000208944
7.678323,-0.000202258,7.678323,0.000210005
7.679118,-4.01E-05,7.679118,0.0002103
7.679912,2.85E-06,7.679912,0.000210288
7.680706,3.44E-05,7.680706,0.000210272
7.6815,0.000173892,7.6815,0.000210281
7.682294,0.000319417,7.682294,0.000210508
7.683088,0.00034963,7.683088,0.000211248
7.683882,0.000252277,7.683882,0.000212167
7.684676,6.40E-05,7.684676,0.000212634
7.685471,-0.000105913,7.685471,0.00021232
7.686265,-6.70E-05,7.686265,0.000211932
7.687059,7.03E-05,7.687059,0.000211567
7.687853,6.56E-05,7.687853,0.000211402
7.688647,5.12E-05,7.688647,0.000211389
7.689441,9.25E-05,7.689441,0.000211407
7.690235,0.00014754,7.690235,0.000211466
7.691029,0.000148882,7.691029,0.000211615
7.691823,0.000111955,7.691823,0.000211756
7.692617,0.000171206,7.692617,0.0002118
7.693412,0.000269734,7.693412,0.000211902
7.694206,0.000353994,7.694206,0.000212278
7.695,0.0003879,7.695,0.000213119
7.695794,0.000348959,7.695794,0.000214224
7.696588,0.00019118,7.696588,0.000215113
7.697382,-0.000122026,7.697382,0.000215383
7.698176,-0.000372122,7.698176,0.000215293
7.69897,-0.000372122,7.69897,0.000216068
7.699765,-0.000344259,7.699765,0.000217022
7.700559,-0.000399481,7.700559,0.000217814
7.701353,-0.000417777,7.701353,0.000218949
7.702147,-0.000354665,7.702147,0.000219823
7.702941,-0.000299275,7.702941,0.000219715
7.703735,-0.00018497,7.703735,0.000219322
7.704529,3.61E-05,7.704529,0.000218599
7.705323,0.000173388,7.705323,0.000218159
7.706118,0.00021854,7.706118,0.000218258
7.706912,0.000230121,7.706912,0.000218602
7.707706,0.000136294,7.707706,0.000218947
7.7085,9.99E-05,7.7085,0.000219059
7.709294,0.000127062,7.709294,0.000219126
7.710088,0.000105242,7.710088,0.000219142
7.710882,3.52E-06,7.710882,0.000219179
7.711677,-9.25E-05,7.711677,0.000219159
7.712471,-0.000197726,7.712471,0.000219152
7.713264,-0.000279973,7.713264,0.000219436
7.714059,-0.000246067,7.714059,0.000219858
7.714853,-0.000152743,7.714853,0.000219837
7.715647,-5.19E-05,7.715647,0.000219345
7.716441,6.36E-05,7.716441,0.00021886
7.717235,0.000114809,7.717235,0.000218528
7.718029,5.94E-05,7.718029,0.00021828
7.718823,9.05E-05,7.718823,0.00021798
7.719617,9.77E-05,7.719617,0.000217408
7.720412,2.85E-06,7.720412,0.000216876
7.721206,-1.43E-05,7.721206,0.00021673
7.722,0.00012874,7.722,0.000216681
7.722794,0.00015761,7.722794,0.000216758
7.723588,2.87E-05,7.723588,0.000216868
7.724382,6.60E-05,7.724382,0.000216812
7.725176,0.00018883,7.725176,0.000216843
7.72597,0.000138476,7.72597,0.000216729
7.726765,0.000177585,7.726765,0.000215418
7.727559,0.000240024,7.727559,0.000213408
7.728353,0.000137301,7.728353,0.000212073
7.729147,-5.07E-05,7.729147,0.000211713
7.729941,-0.000157778,7.729941,0.000211656
7.730735,-0.000223407,7.730735,0.000211447
7.731529,-0.000251103,7.731529,0.000211441
7.732324,-0.000189166,7.732324,0.000211869
7.733118,-7.97E-05,7.733118,0.000211974
7.733912,1.09E-05,7.733912,0.000211785
7.734706,6.90E-05,7.734706,0.000211764
7.7355,-5.87E-05,7.7355,0.000211789
7.736294,-0.000242374,7.736294,0.000211808
7.737088,-0.000431876,7.737088,0.000212245
7.737882,-0.00050808,7.737882,0.000213622
7.738677,-0.000303807,7.738677,0.000215476
7.73947,5.54E-06,7.73947,0.000216071
7.740264,0.00016701,7.740264,0.000215927
7.741059,0.00019588,7.741059,0.000215818
7.741853,0.000192523,7.741853,0.000215351
7.742647,0.000191852,7.742647,0.000215213
7.743441,0.000208637,7.743441,0.000215461
7.744235,0.000196216,7.744235,0.00021578
7.745029,0.000146029,7.745029,0.000215995
7.745823,0.000137301,7.745823,0.000216133
7.746617,5.66E-05,7.746617,0.000216209
7.747412,-0.000123201,7.747412,0.00021617
7.748206,-0.000115312,7.748206,0.000216281
7.749,3.02E-06,7.749,0.000216329
7.749794,-1.63E-05,7.749794,0.000216328
7.750588,-0.000171038,7.750588,0.00021631
7.751382,-0.000224079,7.751382,0.000216524
7.752176,-0.000138476,7.752176,0.000216892
7.752971,7.47E-05,7.752971,0.000217032
7.753765,4.53E-06,7.753765,0.000217035
7.754559,-0.000281483,7.754559,0.000217034
7.755353,-9.85E-05,7.755353,0.000217488
7.756147,6.03E-05,7.756147,0.00021709
7.756941,6.14E-05,7.756941,0.000216693
7.757735,0.00012874,7.757735,0.000216684
7.758529,0.000116655,7.758529,0.000216785
7.759324,2.53E-05,7.759324,0.000216794
7.760118,-4.78E-05,7.760118,0.00021674
7.760911,-7.20E-05,7.760911,0.000216727
7.761706,-2.43E-05,7.761706,0.000216707
7.7625,3.54E-05,7.7625,0.000216474
7.763294,6.16E-05,7.763294,0.000215958
7.764088,0.000111116,7.764088,0.000215331
7.764882,0.000158785,7.764882,0.000215184
7.765676,0.00016315,7.765676,0.000215358
7.76647,0.000175067,7.76647,0.000215015
7.767264,0.000141497,7.767264,0.000214413
7.768059,8.04E-05,7.768059,0.000213995
7.768853,3.19E-06,7.768853,0.000213969
7.769647,-0.000169024,7.769647,0.000213887
