X[s],"R BICEPS BRACHII: EMG 5",X[s],"R TRICEPS BRACHII: EMG 6"
3.204265,-4.448005E-05,3.204265,-5.203327E-06
3.205059,0.0001243763,3.205059,-9.063859E-06
3.205853,0.0001619745,3.205853,-1.560998E-05
3.206647,1.913481E-05,3.206647,-1.460288E-05
3.207441,-6.260777E-05,3.207441,-9.063859E-06
3.208235,0.000156939,3.208235,-7.217518E-06
3.209029,0.0004194553,3.209029,-8.224612E-06
3.209823,0.0004852522,3.209823,-1.443504E-05
3.210618,0.0003157244,3.210618,-9.903105E-06
3.211412,0.0001260548,3.211412,-1.678492E-07
3.212206,5.186542E-05,3.212206,-1.678492E-07
3.213,3.172351E-05,3.213,5.874723E-06
3.213794,-1.225299E-05,3.213794,9.231709E-06
3.214588,-9.483482E-05,3.214588,4.196231E-06
3.215382,-0.0001722133,3.215382,-4.867628E-06
3.216177,-0.0001978943,3.216177,-1.007095E-05
3.21697,-0.000190341,3.21697,-1.527428E-05
3.217765,-0.000190341,3.217765,-1.963836E-05
3.218559,-0.0001889983,3.218559,-2.568093E-05
3.219353,-0.0001745632,3.219353,-2.970932E-05
3.220147,-0.0001453574,3.220147,-3.105211E-05
3.220941,-0.0001171588,3.220941,-2.769513E-05
3.221735,-9.500267E-05,3.221735,-2.568093E-05
3.222529,-7.754635E-05,3.222529,-2.165255E-05
3.223324,-5.925078E-05,3.223324,-2.098116E-05
3.224118,-3.793393E-05,3.224118,-1.242084E-05
3.224912,-2.400244E-05,3.224912,-3.189136E-06
3.225706,-1.863127E-05,3.225706,-4.196231E-06
3.2265,-1.359579E-05,3.2265,-2.853437E-06
3.227294,-6.881819E-06,3.227294,2.18204E-06
3.228088,-3.356985E-07,3.228088,7.553216E-06
3.228882,2.18204E-06,3.228882,1.258869E-05
3.229676,-1.678492E-07,3.229676,1.594568E-05
3.230471,-5.035477E-07,3.230471,1.05745E-05
3.231265,-6.881819E-06,3.231265,1.846342E-06
3.232059,-1.15816E-05,3.232059,-2.853437E-06
3.232853,-2.030976E-05,3.232853,-6.54612E-06
3.233647,-4.045167E-05,3.233647,-7.888914E-06
3.234441,-7.536431E-05,3.234441,-6.210422E-06
3.235235,-9.550622E-05,3.235235,-9.567407E-06
3.236029,-5.975433E-05,3.236029,-9.231709E-06
3.236824,8.392462E-06,3.236824,-5.874723E-06
3.237617,4.39765E-05,3.237617,-3.860533E-06
3.238412,2.21561E-05,3.238412,-8.392462E-07
3.239206,-9.735256E-06,3.239206,-5.874723E-06
3.24,-2.265965E-05,3.24,-1.02388E-05
3.240794,-1.963836E-05,3.240794,-1.376364E-05
3.241588,4.196231E-06,3.241588,-1.661708E-05
3.242382,3.709468E-05,3.242382,-1.493858E-05
3.243176,5.220111E-05,3.243176,-1.644922E-05
3.243971,6.74754E-05,3.243971,-1.544213E-05
3.244765,9.349202E-05,3.244765,-1.460288E-05
3.245559,0.0001356222,3.245559,-1.258869E-05
3.246353,0.0001307546,3.246353,-8.056763E-06
3.247147,8.845655E-05,3.247147,5.035477E-07
3.247941,3.256275E-05,3.247941,4.196231E-06
3.248735,-2.702373E-05,3.248735,8.560311E-06
3.249529,-7.486076E-05,3.249529,7.049668E-06
3.250324,-0.0001059129,3.250324,4.196231E-06
3.251118,-0.0001089342,3.251118,1.678492E-06
3.251912,-7.905699E-05,3.251912,-6.378271E-06
3.252706,-3.088426E-05,3.252706,-6.042573E-06
3.2535,2.18204E-06,3.2535,-2.853437E-06
3.254294,2.853437E-06,3.254294,-3.524834E-06
3.255088,-3.726253E-05,3.255088,-1.258869E-05
3.255882,-7.016098E-05,3.255882,-1.493858E-05
3.256676,-9.500267E-05,3.256676,-1.326009E-05
3.257471,-0.0001111162,3.257471,-1.376364E-05
3.258265,-0.0001196765,3.258265,-1.426719E-05
3.259059,-0.0001007095,3.259059,-5.035477E-06
3.259853,-3.457694E-05,3.259853,-3.356985E-07
3.260647,7.301442E-05,3.260647,1.007095E-06
3.261441,0.0001968872,3.261441,3.021286E-06
3.262235,0.000256138,3.262235,7.721065E-06
3.263029,0.0002098116,3.263029,6.378271E-06
3.263824,5.018692E-05,3.263824,6.881819E-06
3.264618,-0.0001851377,3.264618,6.54612E-06
3.265412,-0.0002855115,3.265412,1.846342E-06
3.266206,-7.905699E-05,3.266206,-3.021286E-06
3.267,0.0002955825,3.267,-7.888914E-06
3.267794,0.0005386282,3.267794,-5.539025E-06
3.268588,0.0004923018,3.268588,-1.678492E-06
3.269382,0.00025832,3.269382,6.210422E-06
3.270176,4.145876E-05,3.270176,8.89601E-06
3.270971,-7.486076E-05,3.270971,1.443504E-05
3.271765,-0.0001232013,3.271765,2.400244E-05
3.272559,-0.0001519036,3.272559,2.803082E-05
3.273353,-0.0001707027,3.273353,2.500954E-05
3.274147,-0.000178088,3.274147,1.19173E-05
3.274941,-0.0001680171,3.274941,-2.18204E-06
3.275735,-0.0001841306,3.275735,-1.829557E-05
3.276529,-0.0002146792,3.276529,-2.568093E-05
3.277323,-0.0001411612,3.277323,-3.054856E-05
3.278118,1.225299E-05,3.278118,-3.172351E-05
3.278912,0.0001075914,3.278912,-3.088426E-05
3.279706,6.764325E-05,3.279706,-2.819867E-05
3.2805,-2.702373E-05,3.2805,-2.635233E-05
3.281294,-8.778516E-05,3.281294,-2.450599E-05
3.282088,-0.0001312581,3.282088,-1.577783E-05
3.282882,-0.0001572747,3.282882,-1.141375E-05
3.283676,-0.0001510643,3.283676,-1.292439E-05
3.284471,-0.0001195087,3.284471,-4.028382E-06
3.285265,-5.790799E-05,3.285265,-2.18204E-06
3.286059,2.467384E-05,3.286059,-1.174945E-06
3.286853,7.67071E-05,3.286853,-2.18204E-06
3.287647,8.426032E-05,3.287647,-7.049668E-06
3.288441,3.575189E-05,3.288441,-7.553216E-06
3.289235,-1.628138E-05,3.289235,-8.89601E-06
3.290029,-4.045167E-05,3.290029,-1.225299E-05
3.290823,-4.615854E-05,3.290823,-1.644922E-05
3.291618,-4.985122E-05,3.291618,-1.225299E-05
3.292412,-5.958648E-05,3.292412,-1.292439E-05
3.293206,-5.723659E-05,3.293206,-1.527428E-05
3.294,-3.793393E-05,3.294,-1.426719E-05
3.294794,-4.531929E-06,3.294794,-1.628138E-05
3.295588,3.004501E-05,3.295588,-1.628138E-05
3.296382,4.414435E-05,3.296382,-2.165255E-05
3.297176,3.40734E-05,3.297176,-2.383459E-05
3.297971,1.426719E-05,3.297971,-2.450599E-05
3.298765,-3.189136E-06,3.298765,-1.963836E-05
3.299559,-9.567407E-06,3.299559,-1.795987E-05
3.300353,-5.706874E-06,3.300353,-1.376364E-05
3.301147,8.560311E-06,3.301147,-9.231709E-06
3.301941,3.40734E-05,3.301941,-1.09102E-05
3.302735,5.723659E-05,3.302735,-4.531929E-06
3.303529,6.630045E-05,3.303529,2.014191E-06
3.304323,6.160067E-05,3.304323,3.524834E-06
3.305118,4.750134E-05,3.305118,-1.007095E-06
3.305912,3.071641E-05,3.305912,-7.553216E-06
3.306706,9.903105E-06,3.306706,-1.05745E-05
3.3075,-1.678492E-07,3.3075,-7.385367E-06
3.308294,-3.189136E-06,3.308294,-1.393149E-05
3.309088,-1.225299E-05,3.309088,-1.947051E-05
3.309882,-2.467384E-05,3.309882,-1.661708E-05
3.310676,-3.910887E-05,3.310676,-1.644922E-05
3.311471,-5.018692E-05,3.311471,-2.165255E-05
3.312265,-5.320821E-05,3.312265,-2.24918E-05
3.313059,-5.790799E-05,3.313059,-2.165255E-05
3.313853,-6.059357E-05,3.313853,-1.695277E-05
3.314647,-6.076142E-05,3.314647,-2.14847E-05
3.315441,-5.941863E-05,3.315441,-2.534523E-05
3.316235,-5.4551E-05,3.316235,-1.980621E-05
3.317029,-5.203327E-05,3.317029,-1.292439E-05
3.317823,-5.690089E-05,3.317823,-9.567407E-06
3.318618,-8.157473E-05,3.318618,-8.89601E-06
3.319412,-0.0001045701,3.319412,-9.735256E-06
3.320206,-6.428626E-05,3.320206,-1.05745E-05
3.321,2.433814E-05,3.321,-5.203327E-06
3.321794,9.752041E-05,3.321794,1.510643E-06
3.322588,0.0001106127,3.322588,1.678492E-07
3.323382,8.476387E-05,3.323382,5.203327E-06
3.324176,5.774014E-05,3.324176,1.242084E-05
3.32497,2.920577E-05,3.32497,1.309224E-05
3.325765,5.539025E-06,3.325765,1.628138E-05
3.326559,-8.056763E-06,3.326559,1.762417E-05
3.327353,-9.567407E-06,3.327353,8.728161E-06
3.328147,3.524834E-06,3.328147,6.210422E-06
3.328941,1.963836E-05,3.328941,4.36408E-06
3.329735,2.836652E-05,3.329735,2.517739E-06
3.330529,1.728847E-05,3.330529,1.007095E-06
3.331323,9.231709E-06,3.331323,2.853437E-06
3.332118,2.803082E-05,3.332118,1.846342E-06
3.332912,7.301442E-05,3.332912,8.056763E-06
3.333706,0.000115816,3.333706,1.896696E-05
3.3345,0.0001015488,3.3345,2.198825E-05
3.335294,4.750134E-05,3.335294,2.568093E-05
3.336088,-1.661708E-05,3.336088,2.769513E-05
3.336882,-7.234302E-05,3.336882,1.997406E-05
3.337677,-0.0001240406,3.337677,1.09102E-05
3.33847,-0.0001579461,3.33847,7.049668E-06
3.339265,-0.0001841306,3.339265,1.007095E-06
3.340059,-0.000200412,3.340059,-5.874723E-06
3.340853,-0.000194873,3.340853,-1.527428E-05
3.341647,-0.0002074617,3.341647,-2.265965E-05
3.342441,-0.0002279393,3.342441,-3.23949E-05
3.343235,-0.0002015869,3.343235,-3.37377E-05
3.344029,-0.000142504,3.344029,-2.601663E-05
3.344824,-3.978027E-05,3.344824,-2.836652E-05
3.345618,9.85275E-05,3.345618,-3.30663E-05
3.346412,0.0002885328,3.346412,-2.870222E-05
3.347206,0.0004318761,3.347206,-2.400244E-05
3.348,0.0004570535,3.348,-2.131685E-05
3.348794,0.0003989777,3.348794,-1.913481E-05
3.349588,0.0003259632,3.349588,-2.030976E-05
3.350382,0.0002667124,3.350382,-2.030976E-05
3.351177,0.0001770809,3.351177,-1.846342E-05
3.35197,7.486076E-05,3.35197,-1.628138E-05
3.352765,3.524834E-06,3.352765,-1.359579E-05
3.353559,-4.917983E-05,3.353559,-8.89601E-06
3.354353,-8.174258E-05,3.354353,-5.035477E-06
3.355147,-0.0001015488,3.355147,-1.678492E-07
3.355941,-0.0001226978,3.355941,1.678492E-07
3.356735,-0.0001319295,3.356735,-1.174945E-06
3.357529,-0.0001361257,3.357529,-1.678492E-07
3.358324,-0.0001337758,3.358324,3.860533E-06
3.359118,-0.0001186694,3.359118,6.54612E-06
3.359912,-0.0001089342,3.359912,4.531929E-06
3.360706,-0.0001052415,3.360706,2.685588E-06
3.3615,-0.000109102,3.3615,1.678492E-07
3.362294,-0.0001109483,3.362294,-3.189136E-06
3.363088,-0.000112459,3.363088,-1.846342E-06
3.363882,-0.000114641,3.363882,-4.196231E-06
3.364676,-0.000121355,3.364676,-3.860533E-06
3.365471,-0.0001126268,3.365471,-8.728161E-06
3.366265,-8.761731E-05,3.366265,-1.493858E-05
3.367059,-6.327916E-05,3.367059,-1.309224E-05
3.367853,-4.783703E-05,3.367853,-1.409934E-05
3.368647,-3.105211E-05,3.368647,-1.174945E-05
3.369441,-1.15816E-05,3.369441,-3.524834E-06
3.370235,1.007095E-06,3.370235,-8.392462E-07
3.371029,5.035477E-07,3.371029,-1.510643E-06
3.371824,-6.881819E-06,3.371824,-4.196231E-06
3.372617,-1.510643E-06,3.372617,-5.539025E-06
3.373412,1.493858E-05,3.373412,-6.881819E-06
3.374206,3.3402E-05,3.374206,3.356985E-07
3.375,4.515145E-05,3.375,1.846342E-06
3.375794,3.910887E-05,3.375794,-4.196231E-06
3.376588,3.20592E-05,3.376588,-1.174945E-05
3.377382,2.333104E-05,3.377382,-1.426719E-05
3.378176,9.567407E-06,3.378176,-1.393149E-05
3.378971,-6.881819E-06,3.378971,-1.309224E-05
3.379765,-1.309224E-05,3.379765,-1.12459E-05
3.380559,-2.131685E-05,3.380559,-1.409934E-05
3.381353,-2.937362E-05,3.381353,-2.047761E-05
3.382147,-3.877317E-05,3.382147,-2.400244E-05
3.382941,-4.39765E-05,3.382941,-2.534523E-05
3.383735,-4.800488E-05,3.383735,-1.258869E-05
3.384529,-6.260777E-05,3.384529,-9.567407E-06
3.385324,-9.819181E-05,3.385324,-1.292439E-05
3.386118,-9.382772E-05,3.386118,-1.510643E-05
3.386912,-2.853437E-05,3.386912,-1.326009E-05
3.387706,6.059357E-05,3.387706,-7.553216E-06
3.3885,9.365987E-05,3.3885,-5.203327E-06
3.389294,6.61326E-05,3.389294,-5.203327E-06
3.390088,3.793393E-05,3.390088,-2.517739E-06
3.390882,2.316319E-05,3.390882,-1.007095E-06
3.391676,2.517739E-05,3.391676,6.54612E-06
3.392471,3.692683E-05,3.392471,9.063859E-06
3.393265,4.649424E-05,3.393265,8.392462E-06
3.394059,5.62295E-05,3.394059,8.224612E-06
3.394853,5.471885E-05,3.394853,6.042573E-06
3.395647,4.011597E-05,3.395647,3.189136E-06
3.396441,1.510643E-06,3.396441,4.028382E-06
3.397235,-6.797894E-05,3.397235,-3.524834E-06
3.398029,-9.517052E-05,3.398029,-1.359579E-05
3.398823,-7.905699E-05,3.398823,-1.930266E-05
3.399618,-6.495765E-05,3.399618,-1.359579E-05
3.400412,-0.0001206836,3.400412,-1.15816E-05
3.401206,-0.0002351568,3.401206,-1.258869E-05
3.402,-0.0002925612,3.402,-8.560311E-06
3.402794,-0.0002177005,3.402794,-3.189136E-06
3.403588,-6.831464E-05,3.403588,5.035477E-07
3.404382,9.752041E-05,3.404382,-1.174945E-06
3.405176,0.0001807736,3.405176,-5.035477E-07
3.405971,0.0001361257,3.405971,2.853437E-06
3.406765,0.0001040665,3.406765,2.18204E-06
3.407559,0.0002798047,3.407559,-4.867628E-06
3.408353,0.0005951934,3.408353,-9.903105E-06
3.409147,0.00074374,3.409147,-7.553216E-06
3.409941,0.0005899901,3.409941,-3.189136E-06
3.410735,0.0002771191,3.410735,1.510643E-06
3.411529,-1.007095E-06,3.411529,4.196231E-06
3.412323,-0.0001478752,3.412323,4.36408E-06
3.413118,-0.0002062867,3.413118,1.510643E-05
3.413912,-0.0002274357,3.413912,1.896696E-05
3.414706,-0.0002213931,3.414706,7.049668E-06
3.4155,-0.00019823,3.4155,1.846342E-06
3.416294,-0.0001676814,3.416294,-5.035477E-07
3.417088,-0.0001367971,3.417088,-6.54612E-06
3.417882,-0.0001277333,3.417882,-1.393149E-05
3.418676,-0.0001299153,3.418676,-1.493858E-05
3.419471,-0.0001428397,3.419471,-1.242084E-05
3.420265,-0.0001641566,3.420265,-1.695277E-05
3.421059,-0.000178088,3.421059,-2.265965E-05
3.421853,-0.0001693599,3.421853,-2.601663E-05
3.422647,-0.0001477073,3.422647,-2.903792E-05
3.423441,-0.0001156481,3.423441,-2.803082E-05
3.424235,-7.939269E-05,3.424235,-1.896696E-05
3.425029,-3.508049E-05,3.425029,-1.258869E-05
3.425823,7.888914E-06,3.425823,-9.231709E-06
3.426618,4.011597E-05,3.426618,-5.371176E-06
3.427412,5.4551E-05,3.427412,-4.531929E-06
3.428206,5.001907E-05,3.428206,-1.678492E-06
3.429,3.021286E-05,3.429,1.846342E-06
3.429794,6.378271E-06,3.429794,-1.174945E-06
3.430588,-1.242084E-05,3.430588,-2.517739E-06
3.431382,-2.584878E-05,3.431382,-8.560311E-06
3.432176,-3.541619E-05,3.432176,-9.231709E-06
3.432971,-4.347295E-05,3.432971,-1.359579E-05
3.433765,-4.615854E-05,3.433765,-2.652018E-05
3.434559,-4.632639E-05,3.434559,-3.642328E-05
3.435353,-3.675899E-05,3.435353,-3.709468E-05
3.436147,-2.702373E-05,3.436147,-3.591974E-05
3.436941,-1.460288E-05,3.436941,-3.105211E-05
3.437735,3.356985E-07,3.437735,-2.803082E-05
3.438529,7.049668E-06,3.438529,-2.500954E-05
3.439323,9.231709E-06,3.439323,-1.997406E-05
3.440118,1.05745E-05,3.440118,-1.795987E-05
3.440912,8.89601E-06,3.440912,-2.165255E-05
3.441706,6.54612E-06,3.441706,-1.846342E-05
3.4425,3.189136E-06,3.4425,-1.728847E-05
3.443294,-1.846342E-06,3.443294,-1.644922E-05
3.444088,-7.217518E-06,3.444088,-1.174945E-05
3.444882,-1.728847E-05,3.444882,-3.356985E-06
3.445676,-2.534523E-05,3.445676,-4.196231E-06
3.44647,-3.524834E-05,3.44647,-4.867628E-06
3.447265,-4.380865E-05,3.447265,4.531929E-06
3.448059,-4.263371E-05,3.448059,7.217518E-06
3.448853,-3.659113E-05,3.448853,2.18204E-06
3.449647,-4.615854E-05,3.449647,1.846342E-06
3.450441,-8.039978E-05,3.450441,4.531929E-06
3.451235,-4.46479E-05,3.451235,5.539025E-06
3.452029,8.812085E-05,3.452029,9.735256E-06
3.452823,0.0002271,3.452823,1.258869E-05
3.453618,0.0002724193,3.453618,1.359579E-05
3.454412,0.0001864805,3.454412,1.393149E-05
3.455206,5.958648E-05,3.455206,1.15816E-05
3.456,-2.299535E-05,3.456,5.874723E-06
3.456794,-5.152972E-05,3.456794,3.524834E-06
3.457588,-5.656519E-05,3.457588,-3.189136E-06
3.458382,-5.841154E-05,3.458382,-7.888914E-06
3.459176,-6.865034E-05,3.459176,-1.05745E-05
3.45997,-9.85275E-05,3.45997,-1.02388E-05
3.460765,-0.0001331044,3.460765,-5.874723E-06
3.461559,-0.0001935302,3.461559,3.356985E-06
3.462353,-0.0002331426,3.462353,1.577783E-05
3.463147,-0.000112459,3.463147,1.695277E-05
3.463941,6.831464E-05,3.463941,1.913481E-05
3.464735,0.000170367,3.464735,1.426719E-05
3.465529,0.0001555963,3.465529,7.553216E-06
3.466323,7.637141E-05,3.466323,5.203327E-06
3.467118,5.723659E-05,3.467118,1.007095E-06
3.467912,0.0001201801,3.467912,1.510643E-06
3.468706,0.0001779202,3.468706,1.174945E-05
3.4695,0.0001621424,3.4695,1.426719E-05
3.470294,6.932174E-05,3.470294,1.393149E-05
3.471088,-1.19173E-05,3.471088,1.896696E-05
3.471882,-4.414435E-05,3.471882,1.695277E-05
3.472677,-5.404745E-05,3.472677,6.881819E-06
3.47347,-6.294347E-05,3.47347,-4.36408E-06
3.474265,-8.123904E-05,3.474265,-1.560998E-05
3.475059,-9.718471E-05,3.475059,-2.333104E-05
3.475853,-0.0001044022,3.475853,-2.417029E-05
3.476647,-0.0001079271,3.476647,-2.265965E-05
3.477441,-0.0001198444,3.477441,-2.534523E-05
3.478235,-0.0001331044,3.478235,-2.265965E-05
3.479029,-0.0001331044,3.479029,-2.131685E-05
3.479824,-8.711375E-05,3.479824,-1.896696E-05
3.480618,3.524834E-06,3.480618,-1.863127E-05
3.481412,9.617762E-05,3.481412,-2.232395E-05
3.482206,0.0001482109,3.482206,-2.618448E-05
3.483,0.0001252155,3.483,-2.702373E-05
3.483794,7.167162E-05,3.483794,-3.105211E-05
3.484588,2.719158E-05,3.484588,-3.071641E-05
3.485382,-6.210422E-06,3.485382,-2.836652E-05
3.486176,-4.515145E-05,3.486176,-2.635233E-05
3.48697,-7.989624E-05,3.48697,-1.443504E-05
3.487765,-0.0001196765,3.487765,-4.531929E-06
3.488559,-0.0001455253,3.488559,-3.189136E-06
3.489353,-0.0001196765,3.489353,-4.196231E-06
3.490147,-6.327916E-05,3.490147,-6.881819E-06
3.490941,2.349889E-06,3.490941,-7.553216E-06
3.491735,5.723659E-05,3.491735,-1.15816E-05
3.492529,8.879225E-05,3.492529,-1.577783E-05
3.493324,8.979935E-05,3.493324,-1.963836E-05
3.494117,6.596475E-05,3.494117,-2.131685E-05
3.494912,3.776608E-05,3.494912,-1.930266E-05
3.495706,2.668803E-05,3.495706,-1.779202E-05
3.4965,2.198825E-05,3.4965,-1.275654E-05
3.497294,7.888914E-06,3.497294,-7.553216E-06
3.498088,-6.54612E-06,3.498088,-4.196231E-06
3.498882,-1.896696E-05,3.498882,5.035477E-07
3.499676,-1.174945E-05,3.499676,6.54612E-06
3.500471,-9.735256E-06,3.500471,8.560311E-06
3.501265,-5.320821E-05,3.501265,7.049668E-06
3.502059,-8.409247E-05,3.502059,1.678492E-07
3.502853,-6.193637E-05,3.502853,-8.560311E-06
3.503647,1.393149E-05,3.503647,-1.242084E-05
3.504441,0.0001910124,3.504441,-1.712062E-05
3.505235,0.0003328451,3.505235,-1.695277E-05
3.506029,0.000375143,3.506029,-1.242084E-05
3.506824,0.0002744335,3.506824,-1.107805E-05
3.507618,8.342107E-05,3.507618,-6.378271E-06
3.508412,-3.20592E-05,3.508412,-2.18204E-06
3.509206,-9.517052E-05,3.509206,2.853437E-06
3.51,-0.0001562676,3.51,1.05745E-05
3.510794,-0.000205951,3.510794,2.064546E-05
3.511588,-0.0002526131,3.511588,2.24918E-05
3.512382,-0.0003257954,3.512382,1.896696E-05
3.513176,-0.0003315023,3.513176,1.15816E-05
3.513971,-0.0001503929,3.513971,4.028382E-06
3.514765,0.0001488823,3.514765,-4.699779E-06
3.515559,0.0003291524,3.515559,-1.309224E-05
3.516353,0.000260502,3.516353,-1.527428E-05
3.517147,7.73785E-05,3.517147,-1.359579E-05
3.517941,-6.193637E-05,3.517941,-1.712062E-05
3.518735,-0.0001344472,3.518735,-1.795987E-05
3.519529,-0.0001572747,3.519529,-1.896696E-05
3.520324,-0.0001853056,3.520324,-2.165255E-05
3.521118,-0.0002307927,3.521118,-1.913481E-05
3.521912,-0.0002697337,3.521912,-2.030976E-05
3.522706,-0.0002487526,3.522706,-2.165255E-05
3.5235,-0.000140322,3.5235,-2.635233E-05
3.524294,4.196231E-06,3.524294,-3.27306E-05
3.525088,0.0001226978,3.525088,-2.400244E-05
3.525882,0.0001827878,3.525882,-1.577783E-05
3.526676,0.0001876554,3.526676,-1.443504E-05
3.527471,0.0001743954,3.527471,-1.560998E-05
3.528265,0.0001498894,3.528265,-5.203327E-06
3.529059,0.000112459,3.529059,4.531929E-06
3.529853,7.200732E-05,3.529853,7.553216E-06
3.530647,9.903105E-06,3.530647,8.560311E-06
3.531441,-4.179446E-05,3.531441,7.217518E-06
3.532235,-7.603571E-05,3.532235,6.881819E-06
3.533029,-0.0001032273,3.533029,2.517739E-06
3.533823,-0.0001320974,3.533823,-1.678492E-06
3.534618,-0.0001681849,3.534618,-2.349889E-06
3.535412,-0.0001901732,3.535412,-4.867628E-06
3.536206,-0.0001802701,3.536206,-9.399558E-06
3.537,-0.0001324331,3.537,-1.225299E-05
3.537794,-3.642328E-05,3.537794,-1.913481E-05
3.538588,6.193637E-05,3.538588,-2.030976E-05
3.539382,0.0001099413,3.539382,-2.131685E-05
3.540176,8.107119E-05,3.540176,-2.299535E-05
3.540971,1.409934E-05,3.540971,-3.172351E-05
3.541765,-4.313725E-05,3.541765,-2.937362E-05
3.542559,-9.214923E-05,3.542559,-2.601663E-05
3.543353,-0.0001359579,3.543353,-2.064546E-05
3.544147,-0.0001663386,3.544147,-1.728847E-05
3.544941,-0.000181445,3.544941,-8.728161E-06
3.545735,-0.0001987335,3.545735,-5.706874E-06
3.546529,-0.0002284428,3.546529,-2.517739E-06
3.547323,-0.000272755,3.547323,-1.510643E-06
3.548118,-0.0002161898,3.548118,5.035477E-06
3.548912,-8.560311E-06,3.548912,1.05745E-05
3.549706,0.0002573129,3.549706,1.225299E-05
3.5505,0.0004573892,3.5505,1.393149E-05
3.551294,0.0005161364,3.551294,1.02388E-05
3.552088,0.000388571,3.552088,6.881819E-06
3.552882,0.0001374685,3.552882,7.888914E-06
3.553676,8.560311E-06,3.553676,9.231709E-06
3.554471,0.0001012131,3.554471,1.560998E-05
3.555265,0.0003221027,3.555265,2.198825E-05
3.556059,0.0004912947,3.556059,2.870222E-05
3.556853,0.0004704814,3.556853,3.659113E-05
3.557647,0.0003086748,3.557647,4.145876E-05
3.558441,0.0001008774,3.558441,4.280156E-05
3.559235,-8.325322E-05,3.559235,3.877317E-05
3.560029,-0.0002227359,3.560029,3.021286E-05
3.560823,-0.0002851759,3.560823,1.930266E-05
3.561618,-0.0002762798,3.561618,6.378271E-06
3.562412,-0.0002395209,3.562412,-4.36408E-06
3.563206,-0.0002717479,3.563206,-1.678492E-05
3.564,-0.0003368734,3.564,-2.534523E-05
3.564794,-0.0002012512,3.564794,-3.40734E-05
3.565588,0.0001089342,3.565588,-4.179446E-05
3.566382,0.0003694362,3.566382,-4.313725E-05
3.567176,0.0003872282,3.567176,-3.759823E-05
3.567971,0.0002475776,3.567971,-2.702373E-05
3.568765,0.0001032273,3.568765,-1.829557E-05
3.569559,-5.035477E-06,3.569559,-1.040665E-05
3.570353,-9.91989E-05,3.570353,-6.881819E-06
3.571147,-0.000191516,3.571147,-5.539025E-06
3.571941,-0.0002633555,3.571941,-1.678492E-07
3.572735,-0.0002962539,3.572735,3.356985E-07
3.573529,-0.0002949111,3.573529,-6.042573E-06
3.574323,-0.0002994431,3.574323,-1.762417E-05
3.575118,-0.0003026322,3.575118,-1.829557E-05
3.575912,-0.0002860151,3.575912,-2.383459E-05
3.576706,-0.0002593271,3.576706,-3.508049E-05
3.5775,-0.0001626459,3.5775,-4.380865E-05
3.578294,-2.366674E-05,3.578294,-4.414435E-05
3.579088,6.143282E-05,3.579088,-4.582284E-05
3.579882,7.200732E-05,3.579882,-4.682994E-05
3.580676,-6.881819E-06,3.580676,-4.36408E-05
3.58147,-7.167162E-05,3.58147,-3.709468E-05
3.582265,4.46479E-05,3.582265,-3.105211E-05
3.583059,0.0002965896,3.583059,-2.265965E-05
3.583853,0.0004939803,3.583853,-1.326009E-05
3.584647,0.0004395971,3.584647,-5.035477E-06
3.585441,0.0002066224,3.585441,1.510643E-06
3.586235,6.713969E-07,3.586235,5.203327E-06
3.587029,-0.0001653315,3.587029,2.18204E-06
3.587823,-0.0002123293,3.587823,-7.049668E-06
3.588618,-0.000133608,3.588618,-8.728161E-06
3.589412,-6.243992E-05,3.589412,-1.12459E-05
3.590206,-7.100023E-05,3.590206,-1.493858E-05
3.591,-0.0001871519,3.591,-1.493858E-05
3.591794,-0.0003862211,3.591794,-1.896696E-05
3.592588,-0.000566659,3.592588,-1.930266E-05
3.593382,-0.0006460517,3.593382,-1.560998E-05
3.594177,-0.0005265431,3.594177,-9.903105E-06
3.59497,-0.000119173,3.59497,-4.699779E-06
3.595765,0.000406363,3.595765,1.510643E-06
3.596559,0.000849485,3.596559,6.54612E-06
3.597353,0.0008864118,3.597353,1.829557E-05
3.598147,0.0004879377,3.598147,1.863127E-05
3.598941,0.0001542535,3.598941,1.947051E-05
3.599735,0.0002688945,3.599735,2.383459E-05
3.600529,0.0006766003,3.600529,2.131685E-05
3.601323,0.0009841,3.601323,1.594568E-05
3.602118,0.0008612344,3.602118,1.242084E-05
3.602912,0.0002996109,3.602912,1.007095E-05
3.603706,-0.0002435492,3.603706,5.874723E-06
3.6045,-0.0005381246,3.6045,4.867628E-06
3.605294,-0.0007071489,3.605294,-1.846342E-06
3.606088,-0.0008239719,3.606088,-4.867628E-06
3.606882,-0.0008441138,3.606882,-5.203327E-06
3.607677,-0.0007371939,3.607677,-1.258869E-05
3.60847,-0.0005246967,3.60847,-2.299535E-05
3.609265,-0.0002964218,3.609265,-1.762417E-05
3.610059,-9.970245E-05,3.610059,-3.860533E-06
3.610853,7.73785E-05,3.610853,2.517739E-06
3.611647,0.0001488823,3.611647,-4.699779E-06
3.612441,0.0001438468,3.612441,-8.89601E-06
3.613235,0.0001913481,3.613235,-1.359579E-05
3.614029,0.0003872282,3.614029,-1.275654E-05
3.614824,0.0005181506,3.614824,-4.196231E-06
3.615618,0.0003937743,3.615618,4.531929E-06
3.616412,0.0001012131,3.616412,7.553216E-06
3.617206,-0.0002967575,3.617206,1.05745E-05
3.618,-0.000552224,3.618,9.735256E-06
3.618794,-0.0005965362,3.618794,5.035477E-07
