X[s],"R BICEPS BRACHII: EMG 5",X[s],"R BICEPS BRACHII: EMG 5->filter (FilterSlidingRMS21)"
9.0315,0.0007999695,9.0315,0.0008270252
9.032294,-0.0001242084,9.032294,0.0008280615
9.033088,-0.0002756084,9.033088,0.0008278157
9.033882,-3.910887E-05,9.033882,0.0008276303
9.034677,0.0002331426,9.034677,0.0008272534
9.03547,0.0003949493,9.03547,0.0008269128
9.036264,0.0002056153,9.036264,0.0008266025
9.037059,-0.000173724,9.037059,0.0008264229
9.037853,-0.0007108416,9.037853,0.0008264793
9.038647,-0.0009874571,9.038647,0.000827354
9.039441,-0.0005602808,9.039441,0.0008286685
9.040236,0.0002542916,9.040236,0.0008287273
9.041029,0.001211368,9.041029,0.0008271555
9.041823,0.001478248,9.041823,0.0008260556
9.042618,0.000750454,9.042618,0.0008267597
9.043411,0.0003435874,9.043411,0.0008273337
9.044206,0.0002777905,9.044206,0.0008264629
9.045,-0.0003346914,9.045,0.0008234401
9.045794,-0.001024552,9.045794,0.0008221707
9.046588,-0.0009926604,9.046588,0.0008229268
9.047382,-0.0002707408,9.047382,0.0008243344
9.048177,9.282063E-05,9.048177,0.000824218
9.04897,-9.063859E-06,9.04897,0.0008240565
9.049765,0.0003157244,9.049765,0.0008238356
9.050559,0.000613489,9.050559,0.0008239071
9.051353,0.0005557488,9.051353,0.0008239709
9.052147,0.0001448539,9.052147,0.0008229659
9.052941,-0.0002573129,9.052941,0.0008230065
9.053735,-0.0002578164,9.053735,0.0008198901
9.054529,0.0002626841,9.054529,0.0008154782
9.055324,0.0009287099,9.055324,0.0008133745
9.056117,0.000779324,9.056117,0.0008146575
9.056911,0.0001139696,9.056911,0.0008158167
9.057706,-0.0001260548,9.057706,0.0008154154
9.0585,-0.0003435874,9.0585,0.0008145911
9.059294,-0.0007605249,9.059294,0.0008137965
9.060088,-0.0009387808,9.060088,0.0008134088
9.060883,-0.0005866331,9.060883,0.000814615
9.061676,-0.0001468681,9.061676,0.000814693
9.06247,-0.0002066224,9.06247,0.0008136631
9.063265,-0.0004515145,9.063265,0.0008137105
9.064058,-0.0003078355,9.064058,0.0008121099
9.064853,5.891508E-05,9.064853,0.0008098658
9.065647,0.0002522774,9.065647,0.0008097238
9.066441,0.0003419089,9.066441,0.0008020814
9.067235,0.0005302358,9.067235,0.0007932851
9.068029,0.0005181506,9.068029,0.0007919163
9.068824,0.0001715419,9.068824,0.0007924538
9.069617,-0.0001644923,9.069617,0.0007922255
9.070412,-0.0002133364,9.070412,0.000791487
9.071206,-0.0003409018,9.071206,0.0007899138
9.072,-0.0004641032,9.072,0.000788534
9.072794,-0.0004060273,9.072794,0.0007880129
9.073588,-0.0001962158,9.073588,0.0007868893
9.074382,-0.0001777523,9.074382,0.0007853986
9.075176,-0.000345098,9.075176,0.0007849614
9.075971,-0.0004592355,9.075971,0.0007851901
9.076764,-0.0005674983,9.076764,0.0007855784
9.077559,-0.0004842451,9.077559,0.0007859899
9.078353,0.0005995575,9.078353,0.0007859696
9.079147,0.001183673,9.079147,0.0007859161
9.079941,1.829557E-05,9.079941,0.0007877037
9.080735,-0.001823346,9.080735,0.0007871329
9.08153,-0.002775891,9.08153,0.0007934255
9.082323,-0.001602792,9.082323,0.0008082399
9.083117,0.001480598,9.083117,0.0008131689
9.083912,0.003438056,9.083912,0.000814828
9.084705,0.002851255,9.084705,0.0008346828
9.0855,0.001428397,9.0855,0.0008492873
9.086294,0.0004743419,9.086294,0.0008530744
9.087088,0.0001030594,9.087088,0.0008533735
9.087882,-0.0003452659,9.087882,0.000852088
9.088676,-0.0009814145,9.088676,0.0008492272
9.089471,-0.0009592584,9.089471,0.0008493606
9.090264,1.510643E-06,9.090264,0.000850611
9.091059,0.001174777,9.091059,0.0008505483
9.091853,0.001368139,9.091853,0.0008531091
9.092647,0.0005315786,9.092647,0.0008564662
9.093441,0.0001515679,9.093441,0.0008567523
9.094235,1.242084E-05,9.094235,0.0008565815
9.095029,-0.0006207065,9.095029,0.0008565811
9.095823,-0.00110663,9.095823,0.000857287
9.096618,-0.0009726863,9.096618,0.0008594866
9.097412,-0.0002284428,9.097412,0.0008609403
9.098206,0.0004061952,9.098206,0.0008604212
9.099,0.0002542916,9.099,0.0008606297
9.099794,-0.0003445945,9.099794,0.0008607191
9.100588,-0.0008556955,9.100588,0.0008606904
9.101382,-0.001164874,9.101382,0.0008593313
9.102177,-0.00108481,9.102177,0.0008567768
9.10297,-0.0004792096,9.10297,0.0008575133
9.103765,9.936675E-05,9.103765,0.0008568674
9.104559,0.0004803845,9.104559,0.0008542951
9.105352,0.0007430686,9.105352,0.0008526744
9.106147,0.0005730373,9.106147,0.0008522691
9.106941,0.000381857,9.106941,0.0008524082
9.107736,0.0004865949,9.107736,0.0008525359
9.108529,0.0003754788,9.108529,0.0008528215
9.109324,0.0001005417,9.109324,0.0008529588
9.110118,-6.294347E-05,9.110118,0.0008529641
9.110911,-0.0003029679,9.110911,0.0008529402
9.111706,-0.0006321202,9.111706,0.000852962
9.1125,-0.0006165103,9.1125,0.0008534404
9.113294,-0.0004268406,9.113294,0.0008536506
9.114088,-0.0001962158,9.114088,0.0008537376
9.114882,-0.0005607843,9.114882,0.0008537792
9.115676,-0.001274144,9.115676,0.0008541982
9.11647,-0.0009256885,9.11647,0.0008562774
9.117265,-0.0001873197,9.117265,0.0008565731
9.118059,-0.0002774548,9.118059,0.0008565237
9.118853,-0.0007981231,9.118853,0.0008566374
9.119647,1.695277E-05,9.119647,0.0008573868
9.120441,0.002069078,9.120441,0.0008564256
9.121235,0.002947265,9.121235,0.0008642745
9.122029,0.00191902,9.122029,0.0008770653
9.122824,0.0009280384,9.122824,0.0008818288
9.123617,0.0003454337,9.123617,0.0008833146
9.124412,0.000190341,9.124412,0.0008834258
9.125206,0.0001463645,9.125206,0.000882422
9.125999,-7.301442E-05,9.125999,0.0008778499
9.126794,-0.0001183337,9.126794,0.0008753784
9.127588,-4.280156E-05,9.127588,0.0008751755
9.128383,-0.0004369116,9.128383,0.0008751561
9.129176,-0.0006294347,9.129176,0.0008754008
9.129971,-0.0003219348,9.129971,0.0008759562
9.130765,-0.0002252537,9.130765,0.0008760731
9.131558,-0.0003795071,9.131558,0.000876157
9.132353,-0.000490959,9.132353,0.0008763381
9.133147,-0.0004533608,9.133147,0.0008767045
9.133941,-0.0002606699,9.133941,0.0008769899
9.134735,-5.639734E-05,9.134735,0.0008770485
9.13553,-0.0002722515,9.13553,0.0008770532
9.136323,-0.000115816,9.136323,0.0008771006
9.137117,5.857939E-05,9.137117,0.0008767705
9.137912,-0.0004590677,9.137912,0.0008760952
9.138706,-0.0008855726,9.138706,0.0008756169
9.1395,-0.0005967041,9.1395,0.0008766904
9.140294,0.0001044022,9.140294,0.0008773113
9.141088,0.0007034562,9.141088,0.000877267
9.141882,0.0009055467,9.141882,0.0008780435
9.142676,0.0006782788,9.142676,0.0008793549
9.143471,0.0004031739,9.143471,0.0008801403
9.144264,0.0001493858,9.144264,0.0008801778
9.145059,-0.0001099413,9.145059,0.0008792024
9.145853,-0.0002851759,9.145853,0.0008785569
9.146646,-0.0004191195,9.146646,0.0008786563
9.147441,-0.0004748455,9.147441,0.0008789508
9.148235,-0.0005426566,9.148235,0.0008791378
9.14903,-0.0009203174,9.14903,0.0008788753
9.149823,-0.001125597,9.149823,0.000879628
9.150618,-0.0003315023,9.150618,0.0008799133
9.151412,0.0008833905,9.151412,0.0008769106
9.152205,0.001187198,9.152205,0.000878116
9.153,0.0005060654,9.153,0.0008768013
9.153794,0.0001163195,9.153794,0.0008672358
9.154588,0.0001085985,9.154588,0.0008584808
9.155382,0.0002428779,9.155382,0.0008520411
9.156177,0.0005473564,9.156177,0.0008469337
9.15697,0.0006838178,9.15697,0.0008453752
9.157764,0.0002348211,9.157764,0.0008462343
9.158559,-0.0001663386,9.158559,0.0008455392
9.159353,-5.052262E-05,9.159353,0.0008447437
9.160147,-0.0008431067,9.160147,0.0008445766
9.160941,-0.001719615,9.160941,0.000845473
9.161736,-0.001148089,9.161736,0.0008480466
9.162529,0.0001173266,9.162529,0.0008467047
9.163323,0.0009783932,9.163323,0.0008465606
9.164118,0.001053925,9.164118,0.0008470673
9.164911,0.0009099107,9.164911,0.0008488426
9.165706,0.001164034,9.165706,0.0008501034
9.1665,0.001081117,9.1665,0.0008518911
9.167294,0.0003664149,9.167294,0.0008536208
9.168088,-0.0002317998,9.168088,0.0008538699
9.168882,-0.0004985122,9.168882,0.0008538708
9.169677,-0.0005307393,9.169677,0.0008543322
9.17047,-0.000385214,9.17047,0.0008544581
9.171265,-0.0002532845,9.171265,0.0008546168
9.172059,-0.0002633555,9.172059,0.0008538016
9.172853,-0.0003514763,9.172853,0.0008507064
9.173647,-0.0004090486,9.173647,0.000849816
9.174441,-0.0003402304,9.174441,0.0008501107
9.175235,-0.0001827878,9.175235,0.0008498036
9.176029,-6.57969E-05,9.176029,0.0008483905
9.176824,1.678492E-07,9.176824,0.0008470425
9.177617,7.73785E-05,9.177617,0.0008470134
9.178411,1.863127E-05,9.178411,0.0008469958
9.179206,-0.0001351186,9.179206,0.000846871
9.18,-0.000214847,9.18,0.0008463494
9.180794,-0.0003180743,9.180794,0.0008458731
9.181588,-0.0005084153,9.181588,0.000845645
9.182383,-0.0004137484,9.182383,0.0008456641
9.183176,-3.071641E-05,9.183176,0.0008457071
9.18397,0.0001539178,9.18397,0.0008457084
9.184765,7.721065E-05,9.184765,0.0008446013
9.185558,-0.0001895018,9.185558,0.0008411437
9.186353,-0.0005601129,9.186353,0.0008394631
9.187147,-0.0005967041,9.187147,0.0008399377
9.187941,-0.0002076295,9.187941,0.000840554
9.188735,0.0004191195,9.188735,0.0008401005
9.189529,0.00104419,9.189529,0.0008403271
9.190324,0.0008867476,9.190324,0.0008417956
9.191117,0.0002146792,9.191117,0.0008429275
9.191912,-5.55581E-05,9.191912,0.0008420767
9.192706,0.0001760739,9.192706,0.0008380283
9.1935,0.0005557488,9.1935,0.0008366352
9.194294,0.0005812619,9.194294,0.0008372161
9.195088,-2.584878E-05,9.195088,0.0008373825
9.195882,-0.0007071489,9.195882,0.0008366941
9.196676,-0.0006861677,9.196676,0.0008365368
9.197471,-0.0002240787,9.197471,0.0008354374
9.198264,0.0001992371,9.198264,0.0008312133
9.199059,0.0007088273,9.199059,0.0008260517
9.199853,0.000616846,9.199853,0.000825922
9.200647,0.000416434,9.200647,0.0008255071
9.201441,0.0004503395,9.201441,0.0008247868
9.202235,0.0004844129,9.202235,0.0008251551
9.20303,0.0003556725,9.20303,0.0008256036
9.203823,9.95346E-05,9.203823,0.000825834
9.204618,-0.000145861,9.204618,0.0008256948
9.205412,-0.0002913863,9.205412,0.0008257137
9.206205,-0.0003712825,9.206205,0.0008257892
9.207,-0.0004278477,9.207,0.0008242172
9.207794,-0.0004335546,9.207794,0.0008180153
9.208588,-0.0004850843,9.208588,0.0008117852
9.209382,-0.0005554131,9.209382,0.000808586
9.210176,-0.0005431601,9.210176,0.0008081255
9.210971,-0.0005168078,9.210971,0.0008087058
9.211764,-0.0007006027,9.211764,0.0008085871
9.212559,-0.0009914854,9.212559,0.0008086115
9.213353,-0.0009085679,9.213353,0.0008101976
9.214147,-0.0003654078,9.214147,0.0008112262
9.214941,4.213016E-05,9.214941,0.0008085067
9.215735,4.448005E-05,9.215735,0.0008046833
9.216529,0.0003402304,9.216529,0.0008032449
9.217323,0.0008612344,9.217323,0.0008033555
9.218118,0.001416312,9.218118,0.0008043128
9.218911,0.001535485,9.218911,0.0008066883
9.219706,0.0009166247,9.219706,0.0008101545
9.2205,0.0001663386,9.2205,0.0008113568
9.221294,-0.0001381399,9.221294,0.0008113758
9.222088,-0.0001527428,9.222088,0.0008112968
9.222882,-2.853437E-06,9.222882,0.0008105651
9.223677,0.000303975,9.223677,0.0008083212
9.22447,0.0003063249,9.22447,0.0008057445
9.225265,9.382772E-05,9.225265,0.0008017269
9.226059,-9.91989E-05,9.226059,0.0007958011
9.226852,-9.483482E-05,9.226852,0.000793685
9.227647,-9.315633E-05,9.227647,0.0007936261
9.228441,-0.0002730907,9.228441,0.0007896763
9.229235,-0.0003842069,9.229235,0.0007812074
9.230029,-0.0005913328,9.230029,0.0007778146
9.230824,-0.000666865,9.230824,0.0007772997
9.231618,-0.000557763,9.231618,0.0007769546
9.232411,-0.001291936,9.232411,0.0007761256
9.233206,-0.002421225,9.233206,0.000777726
9.234,-0.002061357,9.234,0.0007891725
9.234794,-0.0006589761,9.234794,0.0007976982
9.235588,0.0008175937,9.235588,0.0007985019
9.236382,0.001904585,9.236382,0.0007998094
9.237176,0.002475944,9.237176,0.0008069631
9.23797,0.002470573,9.23797,0.0008189398
9.238765,0.002068742,9.238765,0.0008306885
9.239558,0.001299153,9.239558,0.0008385219
9.240353,0.0003304952,9.240353,0.0008410233
9.241147,-0.000307332,9.241147,0.0008399789
9.241941,-0.0004194553,9.241941,0.0008382864
9.242735,-0.0002740978,9.242735,0.0008365256
9.243529,-8.476387E-05,9.243529,0.0008352091
9.244324,-8.812085E-05,9.244324,0.000834158
9.245117,-0.0002677195,9.245117,0.0008322628
9.245912,-0.0004476539,9.245912,0.0008318839
9.246706,-0.0005557488,9.246706,0.0008322442
9.247499,-0.0005287251,9.247499,0.0008313467
9.248294,-0.0003580224,9.248294,0.0008256321
9.249088,-0.0002512703,9.249088,0.0008248389
9.249882,-0.0001989014,9.249882,0.0008201179
9.250676,-0.0001708705,9.250676,0.0008039386
9.251471,-0.0002007477,9.251471,0.0007889001
9.252265,-0.000209308,9.252265,0.000780088
9.253058,-0.000219379,9.253058,0.0007758339
9.253853,-0.0002747692,9.253853,0.0007747269
9.254647,-0.000462089,9.254647,0.0007747831
9.255441,-0.0003842069,9.255441,0.0007752188
9.256235,-0.0005131151,9.256235,0.0007754923
9.25703,-0.0009772183,9.25703,0.0007756582
9.257823,-0.001126436,9.257823,0.000776413
9.258617,-0.0007628748,9.258617,0.0007763537
9.259412,0.0001226978,9.259412,0.0007732033
9.260206,0.00115816,9.260206,0.0007693623
9.261,0.001302007,9.261,0.0007716853
9.261794,0.0007736171,9.261794,0.0007746859
9.262589,0.0004066987,9.262589,0.0007749491
9.263382,0.0004560464,9.263382,0.0007751223
9.264176,0.0001282368,9.264176,0.0007747755
9.264971,5.38796E-05,9.264971,0.0007732667
9.265764,4.515145E-05,9.265764,0.0007731756
9.266559,-0.0003351949,9.266559,0.0007720922
9.267353,-0.0001143053,9.267353,0.0007693302
9.268147,0.0005616235,9.268147,0.000767657
9.268941,0.0009522088,9.268941,0.0007682376
9.269735,0.001127947,9.269735,0.0007700648
9.27053,0.0007313191,9.27053,0.0007726898
9.271323,0.0001727169,9.271323,0.0007736803
9.272118,-0.0001136339,9.272118,0.0007724712
9.272912,-0.0003748074,9.272912,0.0007703018
9.273705,-0.000587808,9.273705,0.0007696034
9.2745,-0.0006730754,9.2745,0.0007703179
9.275294,-0.0009451591,9.275294,0.0007711446
9.276088,-0.001378882,9.276088,0.0007727781
9.276882,-0.0006759289,9.276882,0.0007754809
9.277677,0.0005304036,9.277677,0.0007751203
9.27847,0.0008055085,9.27847,0.000775082
9.279264,0.0001354543,9.279264,0.0007762763
9.280059,-0.0001228656,9.280059,0.0007750971
9.280853,0.0001153124,9.280853,0.0007706668
9.281647,-1.712062E-05,9.281647,0.0007693709
9.282441,-0.0003993133,9.282441,0.0007693396
9.283236,-0.0007932555,9.283236,0.0007695124
9.284029,-0.001378882,9.284029,0.0007708102
9.284823,-0.001623941,9.284823,0.0007746163
9.285618,-0.0006460517,9.285618,0.0007797002
9.286411,0.001310903,9.286411,0.0007804658
9.287206,0.00232253,9.287206,0.0007839028
9.288,0.001515007,9.288,0.0007937715
9.288794,0.0004528573,9.288794,0.0007964155
9.289588,0.0001928588,9.289588,0.0007961979
9.290382,0.0002245823,9.290382,0.0007961429
9.291177,0.0003392233,9.291177,0.0007933038
9.29197,0.0002742657,9.29197,0.0007891375
9.292765,0.0002865187,9.292765,0.0007881523
9.293559,0.0003009537,9.293559,0.0007880796
9.294353,-1.829557E-05,9.294353,0.0007881068
9.295147,-0.0002062867,9.295147,0.000787881
9.295941,-0.0001895018,9.295941,0.0007858429
9.296735,-9.080644E-05,9.296735,0.0007839166
9.297529,-5.287251E-05,9.297529,0.0007837844
9.298324,-0.0001443503,9.298324,0.0007837726
9.299117,-0.0002620127,9.299117,0.0007838148
9.299911,-0.0004070344,9.299911,0.0007837517
9.300706,-0.0005893187,9.300706,0.0007833235
9.3015,-0.0006151675,9.3015,0.0007834017
9.302294,-0.0006588083,9.302294,0.0007841279
9.303088,-0.0007667353,9.303088,0.0007848745
9.303883,-0.0009201496,9.303883,0.0007859317
9.304676,-0.0008738231,9.304676,0.0007875057
9.30547,-6.730755E-05,9.30547,0.0007873056
9.306265,0.0009847715,9.306265,0.0007860854
9.307058,0.001151278,9.307058,0.0007880212
9.307853,0.0008676127,9.307853,0.000790663
9.308647,0.0005973754,9.308647,0.0007919402
9.309441,0.0003345235,9.309441,0.0007914946
9.310235,0.0002084688,9.310235,0.0007899452
9.311029,2.131685E-05,9.311029,0.0007893388
9.311824,-0.0001762417,9.311824,0.0007892962
9.312617,5.539025E-06,9.312617,0.0007892728
9.313412,1.05745E-05,9.313412,0.0007888615
9.314206,-0.0001906767,9.314206,0.0007886704
9.315,0.0002714122,9.315,0.0007887368
9.315794,8.560311E-06,9.315794,0.000788757
9.316588,-0.001118212,9.316588,0.0007885211
9.317382,-0.001845335,9.317382,0.000790476
9.318176,-0.001534478,9.318176,0.0007967698
9.318971,-5.119402E-05,9.318971,0.0008014033
9.319764,0.001559152,9.319764,0.0008013547
9.320559,0.001915663,9.320559,0.0008060809
9.321353,0.001135668,9.321353,0.0008130703
9.322147,0.0004711528,9.322147,0.0008151717
9.322941,6.965744E-05,9.322941,0.0008152833
9.323735,-0.0001052415,9.323735,0.0008152176
9.32453,4.045167E-05,9.32453,0.0008151775
9.325323,0.0001804379,9.325323,0.000814948
9.326118,9.970245E-05,9.326118,0.0008145995
9.326912,-0.0001950408,9.326912,0.0008139891
9.327705,-0.0005614557,9.327705,0.0008136047
9.3285,-0.0003207599,9.3285,0.0008135182
9.329294,0.0003378805,9.329294,0.0008109731
9.330088,0.0001787594,9.330088,0.0008111966
9.330882,-0.0005070725,9.330882,0.0008047073
9.331676,-0.001020188,9.331676,0.0007898308
9.332471,-0.001090517,9.332471,0.0007867439
9.333264,-0.0007445792,9.333264,0.0007847113
9.334059,5.136187E-05,9.334059,0.0007615073
9.334853,0.0004051881,9.334853,0.0007443193
9.335647,0.0002667124,9.335647,0.0007402947
9.336441,-8.023193E-05,9.336441,0.0007399637
9.337235,-0.0003009537,9.337235,0.0007399546
9.338029,-8.979935E-05,9.338029,0.000739893
9.338823,0.0001782559,9.338823,0.0007378346
9.339618,0.0002611734,9.339618,0.0007359148
9.340411,0.0002791333,9.340411,0.0007360624
9.341206,0.0002563058,9.341206,0.0007332399
9.342,0.0002066224,9.342,0.0007293071
9.342794,0.0003163958,9.342794,0.0007287831
9.343588,0.0005258717,9.343588,0.0007289517
9.344382,0.0005194934,9.344382,0.0007295551
9.345177,0.0002922255,9.345177,0.0007293032
9.34597,5.119402E-05,9.34597,0.0007268116
9.346765,-0.0001945373,9.346765,0.0007247415
9.347559,-0.0002019226,9.347559,0.00072471
9.348352,-0.0002002441,9.348352,0.000724437
9.349147,-0.0004379187,9.349147,0.000724383
9.349941,-0.0006339666,9.349941,0.0007245435
9.350735,-0.0006755932,9.350735,0.0007238172
9.351529,-0.0008729839,9.351529,0.0007218334
9.352324,-0.0008924544,9.352324,0.0007209181
9.353118,-0.0002838331,9.353118,0.0007221689
9.353911,0.0001205158,9.353911,0.0007223248
9.354706,-0.0003521477,9.354706,0.0007218479
9.3555,-0.0004667887,9.3555,0.0007209029
9.356294,0.0005194934,9.356294,0.0007206588
9.357088,0.001826032,9.357088,0.0007209328
9.357882,0.002084184,9.357882,0.0007277426
9.358676,0.001239231,9.358676,0.0007368813
9.35947,0.0004416114,9.35947,0.0007401707
9.360265,0.0004155947,9.360265,0.0007405815
9.361058,0.0003375448,9.361058,0.0007407555
9.361853,-0.0002683909,9.361853,0.0007401413
9.362647,-0.0006663615,9.362647,0.0007394782
9.363441,-0.0003835355,9.363441,0.0007400418
9.364235,0.0001346151,9.364235,0.0007402755
9.365029,0.0002019226,9.365029,0.0007396378
9.365824,-9.785611E-05,9.365824,0.0007362225
9.366617,-0.0003536583,9.366617,0.0007343876
9.367412,-0.0003996491,9.367412,0.0007345827
9.368206,-0.0004902876,9.368206,0.000734762
9.368999,-0.0006225528,9.368999,0.000733902
9.369794,-0.0006040894,9.369794,0.0007347418
9.370588,-0.0005386282,9.370588,0.000726205
9.371382,-0.0003989777,9.371382,0.000707555
9.372176,-0.0001508965,9.372176,0.0006995805
9.372971,0.0002302892,9.372971,0.0006976693
9.373765,0.0004276799,9.373765,0.000697518
9.374558,0.0003447623,9.374558,0.0006978528
9.375353,0.0001952087,9.375353,0.0006980751
9.376147,1.12459E-05,9.376147,0.0006981498
9.376941,-0.0001888304,9.376941,0.0006981182
9.377735,-0.0001656672,9.377735,0.0006981953
9.37853,-8.476387E-05,9.37853,0.0006978224
9.379323,-0.000272755,9.379323,0.0006969342
9.380117,-0.0005861296,9.380117,0.0006968674
9.380912,-0.0006593118,9.380912,0.0006975362
9.381705,-0.0004380865,9.381705,0.0006981994
9.3825,-0.0001616388,9.3825,0.0006980873
9.383294,0.000388571,9.383294,0.000697678
9.384089,0.0007450828,9.384089,0.0006978674
9.384882,0.0004802167,9.384882,0.0006991258
9.385676,-3.23949E-05,9.385676,0.0006994821
9.386471,-0.0001389792,9.386471,0.0006994539
9.387264,0.0002415351,9.387264,0.0006994901
9.388059,0.0008404211,9.388059,0.0006991431
9.388853,0.0008422675,9.388853,0.0006989656
9.389647,0.0003022965,9.389647,0.0006997701
9.390441,-0.000131426,9.390441,0.0006999532
9.391235,-0.0003320058,9.391235,0.000698866
9.392029,-0.0002364996,9.392029,0.0006972469
9.392823,-0.000156939,9.392823,0.0006963233
9.393618,-0.0001898375,9.393618,0.0006960078
9.394412,-0.0002433814,9.394412,0.0006960392
9.395205,-0.000184802,9.395205,0.000696147
9.396,0.0001418326,9.396,0.0006960391
9.396794,0.0003221027,9.396794,0.0006956832
9.397588,0.0002052796,9.397588,0.0006954045
9.398382,-1.678492E-07,9.398382,0.0006948265
9.399177,-0.0001554284,9.399177,0.0006928827
9.39997,-0.0002083009,9.39997,0.0006900206
9.400764,-0.0002005798,9.400764,0.0006898671
9.401559,-0.0001868162,9.401559,0.0006881566
9.402352,-0.0001042344,9.402352,0.0006849687
9.403147,0.0001582818,9.403147,0.0006843983
9.403941,0.0005450065,9.403941,0.0006844251
9.404736,0.0005337606,9.404736,0.0006850884
9.405529,5.48867E-05,9.405529,0.0006856133
9.406323,-0.0002902113,9.406323,0.0006849241
9.407118,-0.0003986419,9.407118,0.0006840322
9.407911,-0.0005698482,9.407911,0.0006842737
9.408706,-0.0002653697,9.408706,0.0006849646
9.4095,0.000730312,9.4095,0.0006851224
9.410294,0.0009542229,9.410294,0.0006847098
9.411088,0.0005481956,9.411088,0.0006799337
9.411882,0.0002136721,9.411882,0.0006775464
9.412677,-0.0001473716,9.412677,0.0006776213
9.41347,-0.0004325475,9.41347,0.0006754193
9.414265,-0.0008941329,9.414265,0.0006732382
9.415059,-0.001397513,9.415059,0.0006731708
9.415853,-0.0005664912,9.415853,0.0006745841
9.416647,0.0002178683,9.416647,0.0006725796
9.417441,-0.0008197757,9.417441,0.0006723742
9.418235,-0.001744121,9.418235,0.0006738369
9.419029,-0.001072557,9.419029,0.0006804061
9.419824,0.0005080797,9.419824,0.000682436
9.420617,0.001710216,9.420617,0.0006826921
9.421412,0.002044236,9.421412,0.0006893323
9.422206,0.001394659,9.422206,0.0006987608
9.423,0.0006141604,9.423,0.0007028995
9.423794,0.000100206,9.423794,0.0007033748
9.424588,-0.0001116197,9.424588,0.0007031354
9.425383,-0.0001062486,9.425383,0.0007030879
9.426176,0.0001428397,9.426176,0.0007031037
9.42697,0.0002979324,9.42697,0.0007031499
9.427765,0.000152575,9.427765,0.0007033373
9.428558,-8.274968E-05,9.428558,0.0007033892
9.429353,-0.0002856794,9.429353,0.0007033634
9.430147,-0.0004273442,9.430147,0.0007034437
9.430941,-0.0004735027,9.430941,0.000703628
9.431735,-0.0004901198,9.431735,0.0007035504
9.432529,-0.000375143,9.432529,0.0007037066
9.433324,-0.0003689326,9.433324,0.0007040229
9.434117,-0.0005977111,9.434117,0.0007042771
9.434912,-0.0008238041,9.434912,0.0007050709
9.435706,-0.0007135271,9.435706,0.000706521
9.4365,-5.152972E-05,9.4365,0.0007069613
9.437294,0.001060639,9.437294,0.0007061648
9.438088,0.001448371,9.438088,0.0007086001
9.438882,0.001204318,9.438882,0.0007129064
9.439676,0.0007974518,9.439676,0.0007137101
9.440471,0.0002086366,9.440471,0.0007133745
9.441264,-0.0001515679,9.441264,0.0007133688
9.442059,1.644922E-05,9.442059,0.0007134132
9.442853,0.0001475395,9.442853,0.0007133446
9.443647,-6.881819E-06,9.443647,0.0007127034
9.444441,-0.000377493,9.444441,0.0007119483
9.445235,-0.0007118486,9.445235,0.0007122654
9.44603,-0.0009414664,9.44603,0.0007122803
9.446823,-0.000867277,9.446823,0.0007132087
9.447618,-0.0003691005,9.447618,0.0007147742
9.448412,-0.0001945373,9.448412,0.0007149892
9.449205,-0.0005267109,9.449205,0.0007139537
9.45,0.0001807736,9.45,0.0007137238
9.450794,0.0007657282,9.450794,0.0007134098
9.451588,-0.0001018845,9.451588,0.0007142653
9.452382,-0.0007539788,9.452382,0.0007137652
9.453176,-0.0003430838,9.453176,0.0007147506
9.453971,0.000445304,9.453971,0.0007149907
9.454764,0.0008894331,9.454764,0.0007153848
9.455559,0.0004775311,9.455559,0.000716955
9.456353,-0.0006384985,9.456353,0.0007171552
9.457147,-0.0006809644,9.457147,0.0007176538
9.457941,0.0007376974,9.457941,0.0007182654
9.458735,0.0009743649,9.458735,0.0007189498
9.459529,-0.0001515679,9.459529,0.0007203679
9.460323,-0.001068696,9.460323,0.0007197664
9.461118,-0.0009434806,9.461118,0.0007216996
9.461911,-4.196231E-06,9.461911,0.0007225801
9.462706,0.0009084001,9.462706,0.0007204105
9.4635,0.001031098,9.4635,0.0007204099
9.464294,0.0004966659,9.464294,0.0007224617
9.465088,-0.0002829938,9.465088,0.0007230013
9.465882,-0.001264744,9.465882,0.0007231733
9.466677,-0.001347829,9.466677,0.0007264332
9.46747,-0.0003257954,9.46747,0.0007287856
9.468265,0.001072724,9.468265,0.0007246228
9.469059,0.001622599,9.469059,0.0007219656
9.469852,0.001254337,9.469852,0.0007259086
9.470647,0.0007356833,9.470647,0.0007292914
9.471441,0.0003174029,9.471441,0.0007304305
9.472235,-0.000109102,9.472235,0.0007305993
9.473029,-0.000455375,9.473029,0.0007306252
9.473824,-0.0002957504,9.473824,0.0007308757
9.474618,-0.0001767452,9.474618,0.0007308619
9.475411,-0.000340734,9.475411,0.0007309107
9.476206,-0.0003174029,9.476206,0.0007311422
9.477,-5.337606E-05,9.477,0.0007313419
9.477794,-0.0001304189,9.477794,0.0007313293
9.478588,-0.0007152056,9.478588,0.0007312039
9.479383,-0.001163531,9.479383,0.000731996
9.480176,-0.0007420615,9.480176,0.0007341771
9.48097,-0.0001067521,9.48097,0.0007344068
9.481765,-0.000124712,9.481765,0.0007337567
9.482558,0.00039411,9.482558,0.0007301595
9.483353,0.0007779812,9.483353,0.0007176055
9.484147,-0.000385214,9.484147,0.0007094736
9.484941,-0.001308217,9.484941,0.0007088317
